============================================================================
--------------------------------
Processing add.v.lemma
--------------------------------
	Number of test instances = 100
adding positional word information to wordstream
make: `hdp' is up to date.

Program starts with following parameters:
algorithm:          = train
data_path:          = topicmodel_output/hdpdata.train.txt
directory:          = topicmodel_output
max_iter            = 300
save_lag            = -1
init_topics         = 0
random_seed         = 1372179636
gamma_a             = 1.00
gamma_b             = 0.10
alpha_a             = 1.00
alpha_b             = 1.00
eta                 = 0.50
#restricted_scans   = 5
split-merge         = no
sampling hyperparam = no

reading data from topicmodel_output/hdpdata.train.txt
number of docs  : 299
number of terms : 73
number of total words : 1524
starting with 4 topics 
iter = 00174, #topics = 0010, #tables = 0594, gamma = 0.10000, alpha = 1.00000, likelihood = -5984.42760
iter = 00175, #topics = 0010, #tables = 0573, gamma = 0.10000, alpha = 1.00000, likelihood = -5930.65698
iter = 00176, #topics = 0010, #tables = 0567, gamma = 0.10000, alpha = 1.00000, likelihood = -5838.16339
iter = 00177, #topics = 0011, #tables = 0572, gamma = 0.10000, alpha = 1.00000, likelihood = -5843.95341
iter = 00178, #topics = 0010, #tables = 0579, gamma = 0.10000, alpha = 1.00000, likelihood = -5941.45019
iter = 00179, #topics = 0010, #tables = 0580, gamma = 0.10000, alpha = 1.00000, likelihood = -5949.43536
iter = 00180, #topics = 0010, #tables = 0582, gamma = 0.10000, alpha = 1.00000, likelihood = -5972.21352
iter = 00181, #topics = 0010, #tables = 0566, gamma = 0.10000, alpha = 1.00000, likelihood = -5939.10916
iter = 00182, #topics = 0010, #tables = 0581, gamma = 0.10000, alpha = 1.00000, likelihood = -6056.35659
iter = 00183, #topics = 0011, #tables = 0561, gamma = 0.10000, alpha = 1.00000, likelihood = -5902.32500
iter = 00184, #topics = 0010, #tables = 0579, gamma = 0.10000, alpha = 1.00000, likelihood = -5870.00562
iter = 00185, #topics = 0010, #tables = 0572, gamma = 0.10000, alpha = 1.00000, likelihood = -5863.31464
iter = 00186, #topics = 0011, #tables = 0591, gamma = 0.10000, alpha = 1.00000, likelihood = -5972.97454
iter = 00187, #topics = 0010, #tables = 0567, gamma = 0.10000, alpha = 1.00000, likelihood = -5936.52606
iter = 00188, #topics = 0010, #tables = 0578, gamma = 0.10000, alpha = 1.00000, likelihood = -6007.39399
iter = 00189, #topics = 0010, #tables = 0585, gamma = 0.10000, alpha = 1.00000, likelihood = -5953.58043
iter = 00190, #topics = 0010, #tables = 0573, gamma = 0.10000, alpha = 1.00000, likelihood = -5964.07173
iter = 00191, #topics = 0010, #tables = 0570, gamma = 0.10000, alpha = 1.00000, likelihood = -5931.17745
iter = 00192, #topics = 0010, #tables = 0553, gamma = 0.10000, alpha = 1.00000, likelihood = -5902.84468
iter = 00193, #topics = 0010, #tables = 0537, gamma = 0.10000, alpha = 1.00000, likelihood = -5934.25325
iter = 00194, #topics = 0010, #tables = 0559, gamma = 0.10000, alpha = 1.00000, likelihood = -5967.29312
iter = 00195, #topics = 0012, #tables = 0568, gamma = 0.10000, alpha = 1.00000, likelihood = -5965.27182
iter = 00196, #topics = 0012, #tables = 0579, gamma = 0.10000, alpha = 1.00000, likelihood = -5968.79060
iter = 00197, #topics = 0012, #tables = 0563, gamma = 0.10000, alpha = 1.00000, likelihood = -5967.34472
iter = 00198, #topics = 0011, #tables = 0552, gamma = 0.10000, alpha = 1.00000, likelihood = -5924.15955
iter = 00199, #topics = 0011, #tables = 0540, gamma = 0.10000, alpha = 1.00000, likelihood = -5827.46065
iter = 00200, #topics = 0011, #tables = 0547, gamma = 0.10000, alpha = 1.00000, likelihood = -5862.77512
iter = 00201, #topics = 0011, #tables = 0554, gamma = 0.10000, alpha = 1.00000, likelihood = -5901.73804
iter = 00202, #topics = 0010, #tables = 0550, gamma = 0.10000, alpha = 1.00000, likelihood = -5846.97114
iter = 00203, #topics = 0010, #tables = 0554, gamma = 0.10000, alpha = 1.00000, likelihood = -5915.07671
iter = 00204, #topics = 0010, #tables = 0552, gamma = 0.10000, alpha = 1.00000, likelihood = -5875.20723
iter = 00205, #topics = 0010, #tables = 0543, gamma = 0.10000, alpha = 1.00000, likelihood = -5867.79982
iter = 00206, #topics = 0010, #tables = 0550, gamma = 0.10000, alpha = 1.00000, likelihood = -5827.92554
iter = 00207, #topics = 0010, #tables = 0557, gamma = 0.10000, alpha = 1.00000, likelihood = -5878.67002
iter = 00208, #topics = 0010, #tables = 0577, gamma = 0.10000, alpha = 1.00000, likelihood = -5899.39882
iter = 00209, #topics = 0010, #tables = 0553, gamma = 0.10000, alpha = 1.00000, likelihood = -5866.94254
iter = 00210, #topics = 0011, #tables = 0535, gamma = 0.10000, alpha = 1.00000, likelihood = -5806.60239
iter = 00211, #topics = 0011, #tables = 0549, gamma = 0.10000, alpha = 1.00000, likelihood = -5817.56402
iter = 00212, #topics = 0010, #tables = 0566, gamma = 0.10000, alpha = 1.00000, likelihood = -5886.49755
iter = 00213, #topics = 0010, #tables = 0576, gamma = 0.10000, alpha = 1.00000, likelihood = -5845.61757
iter = 00214, #topics = 0010, #tables = 0573, gamma = 0.10000, alpha = 1.00000, likelihood = -5834.24303
iter = 00215, #topics = 0010, #tables = 0575, gamma = 0.10000, alpha = 1.00000, likelihood = -5881.95797
iter = 00216, #topics = 0010, #tables = 0572, gamma = 0.10000, alpha = 1.00000, likelihood = -5859.22075
iter = 00217, #topics = 0010, #tables = 0559, gamma = 0.10000, alpha = 1.00000, likelihood = -5867.70767
iter = 00218, #topics = 0011, #tables = 0598, gamma = 0.10000, alpha = 1.00000, likelihood = -5865.19601
iter = 00219, #topics = 0011, #tables = 0574, gamma = 0.10000, alpha = 1.00000, likelihood = -5832.05174
iter = 00220, #topics = 0011, #tables = 0588, gamma = 0.10000, alpha = 1.00000, likelihood = -5797.86940
iter = 00221, #topics = 0011, #tables = 0576, gamma = 0.10000, alpha = 1.00000, likelihood = -5793.28444
iter = 00222, #topics = 0011, #tables = 0592, gamma = 0.10000, alpha = 1.00000, likelihood = -5872.59347
iter = 00223, #topics = 0011, #tables = 0570, gamma = 0.10000, alpha = 1.00000, likelihood = -5912.67293
iter = 00224, #topics = 0011, #tables = 0582, gamma = 0.10000, alpha = 1.00000, likelihood = -5974.99529
iter = 00225, #topics = 0011, #tables = 0590, gamma = 0.10000, alpha = 1.00000, likelihood = -5961.43570
iter = 00226, #topics = 0011, #tables = 0568, gamma = 0.10000, alpha = 1.00000, likelihood = -5841.50235
iter = 00227, #topics = 0011, #tables = 0576, gamma = 0.10000, alpha = 1.00000, likelihood = -5907.83434
iter = 00228, #topics = 0011, #tables = 0574, gamma = 0.10000, alpha = 1.00000, likelihood = -5858.47568
iter = 00229, #topics = 0011, #tables = 0588, gamma = 0.10000, alpha = 1.00000, likelihood = -5814.05057
iter = 00230, #topics = 0011, #tables = 0575, gamma = 0.10000, alpha = 1.00000, likelihood = -5806.42259
iter = 00231, #topics = 0010, #tables = 0572, gamma = 0.10000, alpha = 1.00000, likelihood = -5734.12082
iter = 00232, #topics = 0010, #tables = 0556, gamma = 0.10000, alpha = 1.00000, likelihood = -5728.81453
iter = 00233, #topics = 0010, #tables = 0565, gamma = 0.10000, alpha = 1.00000, likelihood = -5729.35454
iter = 00234, #topics = 0010, #tables = 0544, gamma = 0.10000, alpha = 1.00000, likelihood = -5661.16804
iter = 00235, #topics = 0010, #tables = 0559, gamma = 0.10000, alpha = 1.00000, likelihood = -5736.02461
iter = 00236, #topics = 0010, #tables = 0574, gamma = 0.10000, alpha = 1.00000, likelihood = -5724.70932
iter = 00237, #topics = 0011, #tables = 0590, gamma = 0.10000, alpha = 1.00000, likelihood = -5768.36053
iter = 00238, #topics = 0010, #tables = 0589, gamma = 0.10000, alpha = 1.00000, likelihood = -5785.64986
iter = 00239, #topics = 0010, #tables = 0585, gamma = 0.10000, alpha = 1.00000, likelihood = -5776.76423
iter = 00240, #topics = 0010, #tables = 0564, gamma = 0.10000, alpha = 1.00000, likelihood = -5758.88943
iter = 00241, #topics = 0011, #tables = 0548, gamma = 0.10000, alpha = 1.00000, likelihood = -5738.75115
iter = 00242, #topics = 0010, #tables = 0568, gamma = 0.10000, alpha = 1.00000, likelihood = -5725.53632
iter = 00243, #topics = 0011, #tables = 0546, gamma = 0.10000, alpha = 1.00000, likelihood = -5745.71674
iter = 00244, #topics = 0011, #tables = 0558, gamma = 0.10000, alpha = 1.00000, likelihood = -5748.65957
iter = 00245, #topics = 0011, #tables = 0577, gamma = 0.10000, alpha = 1.00000, likelihood = -5824.12555
iter = 00246, #topics = 0011, #tables = 0582, gamma = 0.10000, alpha = 1.00000, likelihood = -5821.18793
iter = 00247, #topics = 0011, #tables = 0564, gamma = 0.10000, alpha = 1.00000, likelihood = -5773.24484
iter = 00248, #topics = 0012, #tables = 0571, gamma = 0.10000, alpha = 1.00000, likelihood = -5855.29441
iter = 00249, #topics = 0011, #tables = 0550, gamma = 0.10000, alpha = 1.00000, likelihood = -5819.52995
iter = 00250, #topics = 0011, #tables = 0552, gamma = 0.10000, alpha = 1.00000, likelihood = -5791.70274
iter = 00251, #topics = 0011, #tables = 0551, gamma = 0.10000, alpha = 1.00000, likelihood = -5766.06558
iter = 00252, #topics = 0011, #tables = 0565, gamma = 0.10000, alpha = 1.00000, likelihood = -5769.96499
iter = 00253, #topics = 0011, #tables = 0562, gamma = 0.10000, alpha = 1.00000, likelihood = -5820.08608
iter = 00254, #topics = 0011, #tables = 0561, gamma = 0.10000, alpha = 1.00000, likelihood = -5813.79714
iter = 00255, #topics = 0011, #tables = 0595, gamma = 0.10000, alpha = 1.00000, likelihood = -5879.99863
iter = 00256, #topics = 0011, #tables = 0570, gamma = 0.10000, alpha = 1.00000, likelihood = -5767.27931
iter = 00257, #topics = 0011, #tables = 0572, gamma = 0.10000, alpha = 1.00000, likelihood = -5770.52714
iter = 00258, #topics = 0011, #tables = 0564, gamma = 0.10000, alpha = 1.00000, likelihood = -5769.00661
iter = 00259, #topics = 0011, #tables = 0579, gamma = 0.10000, alpha = 1.00000, likelihood = -5827.25710
iter = 00260, #topics = 0011, #tables = 0576, gamma = 0.10000, alpha = 1.00000, likelihood = -5768.48840
iter = 00261, #topics = 0011, #tables = 0564, gamma = 0.10000, alpha = 1.00000, likelihood = -5761.18779
iter = 00262, #topics = 0011, #tables = 0553, gamma = 0.10000, alpha = 1.00000, likelihood = -5753.70279
iter = 00263, #topics = 0011, #tables = 0580, gamma = 0.10000, alpha = 1.00000, likelihood = -5787.86305
iter = 00264, #topics = 0011, #tables = 0580, gamma = 0.10000, alpha = 1.00000, likelihood = -5778.46589
iter = 00265, #topics = 0011, #tables = 0584, gamma = 0.10000, alpha = 1.00000, likelihood = -5819.55304
iter = 00266, #topics = 0011, #tables = 0577, gamma = 0.10000, alpha = 1.00000, likelihood = -5911.56947
iter = 00267, #topics = 0012, #tables = 0542, gamma = 0.10000, alpha = 1.00000, likelihood = -5891.04988
iter = 00268, #topics = 0011, #tables = 0562, gamma = 0.10000, alpha = 1.00000, likelihood = -5843.92831
iter = 00269, #topics = 0011, #tables = 0575, gamma = 0.10000, alpha = 1.00000, likelihood = -5868.95185
iter = 00270, #topics = 0010, #tables = 0544, gamma = 0.10000, alpha = 1.00000, likelihood = -5793.44102
iter = 00271, #topics = 0010, #tables = 0564, gamma = 0.10000, alpha = 1.00000, likelihood = -5852.36718
iter = 00272, #topics = 0010, #tables = 0564, gamma = 0.10000, alpha = 1.00000, likelihood = -5868.61363
iter = 00273, #topics = 0010, #tables = 0555, gamma = 0.10000, alpha = 1.00000, likelihood = -5857.52572
iter = 00274, #topics = 0010, #tables = 0531, gamma = 0.10000, alpha = 1.00000, likelihood = -5819.40731
iter = 00275, #topics = 0011, #tables = 0557, gamma = 0.10000, alpha = 1.00000, likelihood = -5816.81335
iter = 00276, #topics = 0010, #tables = 0549, gamma = 0.10000, alpha = 1.00000, likelihood = -5783.69382
iter = 00277, #topics = 0010, #tables = 0562, gamma = 0.10000, alpha = 1.00000, likelihood = -5779.73042
iter = 00278, #topics = 0010, #tables = 0548, gamma = 0.10000, alpha = 1.00000, likelihood = -5790.49447
iter = 00279, #topics = 0010, #tables = 0569, gamma = 0.10000, alpha = 1.00000, likelihood = -5829.61215
iter = 00280, #topics = 0010, #tables = 0597, gamma = 0.10000, alpha = 1.00000, likelihood = -5816.84039
iter = 00281, #topics = 0010, #tables = 0564, gamma = 0.10000, alpha = 1.00000, likelihood = -5805.00934
iter = 00282, #topics = 0010, #tables = 0581, gamma = 0.10000, alpha = 1.00000, likelihood = -5847.14434
iter = 00283, #topics = 0010, #tables = 0579, gamma = 0.10000, alpha = 1.00000, likelihood = -5798.93303
iter = 00284, #topics = 0010, #tables = 0556, gamma = 0.10000, alpha = 1.00000, likelihood = -5748.40588
iter = 00285, #topics = 0011, #tables = 0565, gamma = 0.10000, alpha = 1.00000, likelihood = -5784.22242
iter = 00286, #topics = 0010, #tables = 0577, gamma = 0.10000, alpha = 1.00000, likelihood = -5778.28461
iter = 00287, #topics = 0010, #tables = 0582, gamma = 0.10000, alpha = 1.00000, likelihood = -5794.81403
iter = 00288, #topics = 0010, #tables = 0575, gamma = 0.10000, alpha = 1.00000, likelihood = -5782.63908
iter = 00289, #topics = 0010, #tables = 0570, gamma = 0.10000, alpha = 1.00000, likelihood = -5711.26693
iter = 00290, #topics = 0010, #tables = 0578, gamma = 0.10000, alpha = 1.00000, likelihood = -5753.22511
iter = 00291, #topics = 0010, #tables = 0600, gamma = 0.10000, alpha = 1.00000, likelihood = -5857.37083
iter = 00292, #topics = 0011, #tables = 0570, gamma = 0.10000, alpha = 1.00000, likelihood = -5760.32878
iter = 00293, #topics = 0012, #tables = 0566, gamma = 0.10000, alpha = 1.00000, likelihood = -5835.06535
iter = 00294, #topics = 0011, #tables = 0557, gamma = 0.10000, alpha = 1.00000, likelihood = -5817.05703
iter = 00295, #topics = 0011, #tables = 0567, gamma = 0.10000, alpha = 1.00000, likelihood = -5809.79731
iter = 00296, #topics = 0011, #tables = 0572, gamma = 0.10000, alpha = 1.00000, likelihood = -5859.75335
iter = 00297, #topics = 0011, #tables = 0567, gamma = 0.10000, alpha = 1.00000, likelihood = -5719.20773
iter = 00298, #topics = 0012, #tables = 0564, gamma = 0.10000, alpha = 1.00000, likelihood = -5804.81621
iter = 00299, #topics = 0011, #tables = 0552, gamma = 0.10000, alpha = 1.00000, likelihood = -5782.08551
============================================================================
--------------------------------
Processing ask.v.lemma
--------------------------------
	Number of test instances = 100
adding positional word information to wordstream
make: `hdp' is up to date.

Program starts with following parameters:
algorithm:          = train
data_path:          = topicmodel_output/hdpdata.train.txt
directory:          = topicmodel_output
max_iter            = 300
save_lag            = -1
init_topics         = 0
random_seed         = 1372179640
gamma_a             = 1.00
gamma_b             = 0.10
alpha_a             = 1.00
alpha_b             = 1.00
eta                 = 0.50
#restricted_scans   = 5
split-merge         = no
sampling hyperparam = no

reading data from topicmodel_output/hdpdata.train.txt
number of docs  : 300
number of terms : 69
number of total words : 1521
starting with 3 topics 
iter = 00000, #topics = 0004, #tables = 0591, gamma = 0.10000, alpha = 1.00000, likelihood = -6606.41703
iter = 00001, #topics = 0007, #tables = 0578, gamma = 0.10000, alpha = 1.00000, likelihood = -6515.98320
iter = 00002, #topics = 0007, #tables = 0582, gamma = 0.10000, alpha = 1.00000, likelihood = -6580.39751
iter = 00003, #topics = 0007, #tables = 0583, gamma = 0.10000, alpha = 1.00000, likelihood = -6510.71211
iter = 00004, #topics = 0008, #tables = 0614, gamma = 0.10000, alpha = 1.00000, likelihood = -6576.32911
iter = 00005, #topics = 0008, #tables = 0609, gamma = 0.10000, alpha = 1.00000, likelihood = -6643.24088
iter = 00006, #topics = 0008, #tables = 0627, gamma = 0.10000, alpha = 1.00000, likelihood = -6631.61200
iter = 00007, #topics = 0008, #tables = 0574, gamma = 0.10000, alpha = 1.00000, likelihood = -6554.12186
iter = 00008, #topics = 0008, #tables = 0598, gamma = 0.10000, alpha = 1.00000, likelihood = -6503.45638
iter = 00009, #topics = 0008, #tables = 0608, gamma = 0.10000, alpha = 1.00000, likelihood = -6517.76445
iter = 00010, #topics = 0008, #tables = 0609, gamma = 0.10000, alpha = 1.00000, likelihood = -6641.33114
iter = 00011, #topics = 0008, #tables = 0591, gamma = 0.10000, alpha = 1.00000, likelihood = -6528.37758
iter = 00012, #topics = 0009, #tables = 0606, gamma = 0.10000, alpha = 1.00000, likelihood = -6530.77081
iter = 00013, #topics = 0010, #tables = 0595, gamma = 0.10000, alpha = 1.00000, likelihood = -6549.52366
iter = 00014, #topics = 0008, #tables = 0583, gamma = 0.10000, alpha = 1.00000, likelihood = -6546.95956
iter = 00015, #topics = 0007, #tables = 0592, gamma = 0.10000, alpha = 1.00000, likelihood = -6511.04622
iter = 00016, #topics = 0008, #tables = 0608, gamma = 0.10000, alpha = 1.00000, likelihood = -6592.63032
iter = 00017, #topics = 0008, #tables = 0582, gamma = 0.10000, alpha = 1.00000, likelihood = -6562.94039
iter = 00018, #topics = 0008, #tables = 0592, gamma = 0.10000, alpha = 1.00000, likelihood = -6571.28268
iter = 00019, #topics = 0008, #tables = 0596, gamma = 0.10000, alpha = 1.00000, likelihood = -6486.27916
iter = 00020, #topics = 0008, #tables = 0583, gamma = 0.10000, alpha = 1.00000, likelihood = -6464.22779
iter = 00021, #topics = 0008, #tables = 0593, gamma = 0.10000, alpha = 1.00000, likelihood = -6504.41991
iter = 00022, #topics = 0008, #tables = 0586, gamma = 0.10000, alpha = 1.00000, likelihood = -6484.69189
iter = 00023, #topics = 0008, #tables = 0600, gamma = 0.10000, alpha = 1.00000, likelihood = -6489.30958
iter = 00024, #topics = 0008, #tables = 0581, gamma = 0.10000, alpha = 1.00000, likelihood = -6408.94735
iter = 00025, #topics = 0008, #tables = 0591, gamma = 0.10000, alpha = 1.00000, likelihood = -6487.31131
iter = 00026, #topics = 0009, #tables = 0580, gamma = 0.10000, alpha = 1.00000, likelihood = -6469.79635
iter = 00027, #topics = 0009, #tables = 0589, gamma = 0.10000, alpha = 1.00000, likelihood = -6426.56686
iter = 00028, #topics = 0009, #tables = 0605, gamma = 0.10000, alpha = 1.00000, likelihood = -6518.66151
iter = 00029, #topics = 0009, #tables = 0581, gamma = 0.10000, alpha = 1.00000, likelihood = -6466.50174
iter = 00030, #topics = 0009, #tables = 0594, gamma = 0.10000, alpha = 1.00000, likelihood = -6511.65195
iter = 00031, #topics = 0009, #tables = 0578, gamma = 0.10000, alpha = 1.00000, likelihood = -6433.02314
iter = 00032, #topics = 0009, #tables = 0600, gamma = 0.10000, alpha = 1.00000, likelihood = -6501.90741
iter = 00033, #topics = 0009, #tables = 0591, gamma = 0.10000, alpha = 1.00000, likelihood = -6519.78938
iter = 00034, #topics = 0009, #tables = 0613, gamma = 0.10000, alpha = 1.00000, likelihood = -6635.21668
iter = 00035, #topics = 0009, #tables = 0584, gamma = 0.10000, alpha = 1.00000, likelihood = -6621.92193
iter = 00036, #topics = 0009, #tables = 0596, gamma = 0.10000, alpha = 1.00000, likelihood = -6657.20100
iter = 00037, #topics = 0009, #tables = 0589, gamma = 0.10000, alpha = 1.00000, likelihood = -6645.43204
iter = 00038, #topics = 0009, #tables = 0590, gamma = 0.10000, alpha = 1.00000, likelihood = -6633.65340
iter = 00039, #topics = 0009, #tables = 0582, gamma = 0.10000, alpha = 1.00000, likelihood = -6603.18124
iter = 00040, #topics = 0008, #tables = 0564, gamma = 0.10000, alpha = 1.00000, likelihood = -6531.67649
iter = 00041, #topics = 0009, #tables = 0592, gamma = 0.10000, alpha = 1.00000, likelihood = -6555.18992
iter = 00042, #topics = 0009, #tables = 0608, gamma = 0.10000, alpha = 1.00000, likelihood = -6594.01559
iter = 00043, #topics = 0009, #tables = 0598, gamma = 0.10000, alpha = 1.00000, likelihood = -6557.96707
iter = 00044, #topics = 0009, #tables = 0603, gamma = 0.10000, alpha = 1.00000, likelihood = -6613.72473
iter = 00045, #topics = 0011, #tables = 0611, gamma = 0.10000, alpha = 1.00000, likelihood = -6534.60099
iter = 00046, #topics = 0009, #tables = 0615, gamma = 0.10000, alpha = 1.00000, likelihood = -6549.01584
iter = 00047, #topics = 0009, #tables = 0598, gamma = 0.10000, alpha = 1.00000, likelihood = -6545.38012
iter = 00048, #topics = 0008, #tables = 0582, gamma = 0.10000, alpha = 1.00000, likelihood = -6473.77308
iter = 00049, #topics = 0010, #tables = 0598, gamma = 0.10000, alpha = 1.00000, likelihood = -6547.94492
iter = 00050, #topics = 0010, #tables = 0585, gamma = 0.10000, alpha = 1.00000, likelihood = -6521.50952
iter = 00051, #topics = 0009, #tables = 0606, gamma = 0.10000, alpha = 1.00000, likelihood = -6487.53766
iter = 00052, #topics = 0009, #tables = 0589, gamma = 0.10000, alpha = 1.00000, likelihood = -6566.50483
iter = 00053, #topics = 0009, #tables = 0588, gamma = 0.10000, alpha = 1.00000, likelihood = -6554.86488
iter = 00054, #topics = 0009, #tables = 0582, gamma = 0.10000, alpha = 1.00000, likelihood = -6521.21213
iter = 00055, #topics = 0009, #tables = 0603, gamma = 0.10000, alpha = 1.00000, likelihood = -6569.17868
iter = 00056, #topics = 0008, #tables = 0574, gamma = 0.10000, alpha = 1.00000, likelihood = -6569.44165
iter = 00057, #topics = 0009, #tables = 0585, gamma = 0.10000, alpha = 1.00000, likelihood = -6521.70646
iter = 00058, #topics = 0010, #tables = 0593, gamma = 0.10000, alpha = 1.00000, likelihood = -6579.62210
iter = 00059, #topics = 0010, #tables = 0574, gamma = 0.10000, alpha = 1.00000, likelihood = -6515.84121
iter = 00060, #topics = 0011, #tables = 0592, gamma = 0.10000, alpha = 1.00000, likelihood = -6518.33825
iter = 00061, #topics = 0010, #tables = 0591, gamma = 0.10000, alpha = 1.00000, likelihood = -6493.87388
iter = 00062, #topics = 0009, #tables = 0585, gamma = 0.10000, alpha = 1.00000, likelihood = -6509.34168
iter = 00063, #topics = 0010, #tables = 0611, gamma = 0.10000, alpha = 1.00000, likelihood = -6576.01250
iter = 00064, #topics = 0009, #tables = 0591, gamma = 0.10000, alpha = 1.00000, likelihood = -6483.81852
iter = 00065, #topics = 0010, #tables = 0583, gamma = 0.10000, alpha = 1.00000, likelihood = -6452.52367
iter = 00066, #topics = 0011, #tables = 0592, gamma = 0.10000, alpha = 1.00000, likelihood = -6509.12474
iter = 00067, #topics = 0011, #tables = 0591, gamma = 0.10000, alpha = 1.00000, likelihood = -6488.81063
iter = 00068, #topics = 0011, #tables = 0602, gamma = 0.10000, alpha = 1.00000, likelihood = -6527.77593
iter = 00069, #topics = 0010, #tables = 0601, gamma = 0.10000, alpha = 1.00000, likelihood = -6576.74508
iter = 00070, #topics = 0010, #tables = 0609, gamma = 0.10000, alpha = 1.00000, likelihood = -6609.17170
iter = 00071, #topics = 0010, #tables = 0589, gamma = 0.10000, alpha = 1.00000, likelihood = -6434.67622
iter = 00072, #topics = 0009, #tables = 0591, gamma = 0.10000, alpha = 1.00000, likelihood = -6483.73236
iter = 00073, #topics = 0009, #tables = 0594, gamma = 0.10000, alpha = 1.00000, likelihood = -6526.80455
iter = 00074, #topics = 0011, #tables = 0594, gamma = 0.10000, alpha = 1.00000, likelihood = -6538.65638
iter = 00075, #topics = 0010, #tables = 0594, gamma = 0.10000, alpha = 1.00000, likelihood = -6516.16768
iter = 00076, #topics = 0010, #tables = 0580, gamma = 0.10000, alpha = 1.00000, likelihood = -6539.29671
iter = 00077, #topics = 0009, #tables = 0585, gamma = 0.10000, alpha = 1.00000, likelihood = -6596.23343
iter = 00078, #topics = 0009, #tables = 0596, gamma = 0.10000, alpha = 1.00000, likelihood = -6568.59687
iter = 00079, #topics = 0008, #tables = 0590, gamma = 0.10000, alpha = 1.00000, likelihood = -6462.19196
iter = 00080, #topics = 0009, #tables = 0594, gamma = 0.10000, alpha = 1.00000, likelihood = -6597.27294
iter = 00081, #topics = 0009, #tables = 0592, gamma = 0.10000, alpha = 1.00000, likelihood = -6593.48505
iter = 00082, #topics = 0010, #tables = 0594, gamma = 0.10000, alpha = 1.00000, likelihood = -6570.10162
iter = 00083, #topics = 0009, #tables = 0610, gamma = 0.10000, alpha = 1.00000, likelihood = -6633.30486
iter = 00084, #topics = 0009, #tables = 0583, gamma = 0.10000, alpha = 1.00000, likelihood = -6542.23617
iter = 00085, #topics = 0010, #tables = 0585, gamma = 0.10000, alpha = 1.00000, likelihood = -6580.21313
iter = 00086, #topics = 0010, #tables = 0573, gamma = 0.10000, alpha = 1.00000, likelihood = -6498.02015
iter = 00087, #topics = 0009, #tables = 0583, gamma = 0.10000, alpha = 1.00000, likelihood = -6573.19473
iter = 00088, #topics = 0010, #tables = 0581, gamma = 0.10000, alpha = 1.00000, likelihood = -6559.38540
iter = 00089, #topics = 0009, #tables = 0586, gamma = 0.10000, alpha = 1.00000, likelihood = -6529.24141
iter = 00090, #topics = 0009, #tables = 0603, gamma = 0.10000, alpha = 1.00000, likelihood = -6545.10805
iter = 00091, #topics = 0010, #tables = 0585, gamma = 0.10000, alpha = 1.00000, likelihood = -6501.13643
iter = 00092, #topics = 0009, #tables = 0593, gamma = 0.10000, alpha = 1.00000, likelihood = -6614.32151
iter = 00093, #topics = 0009, #tables = 0592, gamma = 0.10000, alpha = 1.00000, likelihood = -6564.19848
iter = 00094, #topics = 0009, #tables = 0620, gamma = 0.10000, alpha = 1.00000, likelihood = -6709.72630
iter = 00095, #topics = 0009, #tables = 0589, gamma = 0.10000, alpha = 1.00000, likelihood = -6711.94587
iter = 00096, #topics = 0008, #tables = 0601, gamma = 0.10000, alpha = 1.00000, likelihood = -6668.65354
iter = 00097, #topics = 0009, #tables = 0579, gamma = 0.10000, alpha = 1.00000, likelihood = -6619.99496
iter = 00098, #topics = 0009, #tables = 0594, gamma = 0.10000, alpha = 1.00000, likelihood = -6643.34430
iter = 00099, #topics = 0009, #tables = 0595, gamma = 0.10000, alpha = 1.00000, likelihood = -6664.65233
iter = 00100, #topics = 0010, #tables = 0575, gamma = 0.10000, alpha = 1.00000, likelihood = -6618.99833
iter = 00101, #topics = 0009, #tables = 0585, gamma = 0.10000, alpha = 1.00000, likelihood = -6554.03863
iter = 00102, #topics = 0009, #tables = 0588, gamma = 0.10000, alpha = 1.00000, likelihood = -6464.89176
iter = 00103, #topics = 0010, #tables = 0587, gamma = 0.10000, alpha = 1.00000, likelihood = -6575.54488
iter = 00104, #topics = 0009, #tables = 0603, gamma = 0.10000, alpha = 1.00000, likelihood = -6599.36479
iter = 00105, #topics = 0008, #tables = 0600, gamma = 0.10000, alpha = 1.00000, likelihood = -6614.57266
iter = 00106, #topics = 0009, #tables = 0584, gamma = 0.10000, alpha = 1.00000, likelihood = -6533.03163
iter = 00107, #topics = 0009, #tables = 0600, gamma = 0.10000, alpha = 1.00000, likelihood = -6581.38909
iter = 00108, #topics = 0009, #tables = 0610, gamma = 0.10000, alpha = 1.00000, likelihood = -6533.77431
iter = 00109, #topics = 0009, #tables = 0617, gamma = 0.10000, alpha = 1.00000, likelihood = -6592.92923
iter = 00110, #topics = 0009, #tables = 0590, gamma = 0.10000, alpha = 1.00000, likelihood = -6514.85398
iter = 00111, #topics = 0010, #tables = 0606, gamma = 0.10000, alpha = 1.00000, likelihood = -6561.59075
iter = 00112, #topics = 0010, #tables = 0596, gamma = 0.10000, alpha = 1.00000, likelihood = -6613.01428
iter = 00113, #topics = 0009, #tables = 0573, gamma = 0.10000, alpha = 1.00000, likelihood = -6542.71599
iter = 00114, #topics = 0009, #tables = 0601, gamma = 0.10000, alpha = 1.00000, likelihood = -6651.77115
iter = 00115, #topics = 0009, #tables = 0580, gamma = 0.10000, alpha = 1.00000, likelihood = -6537.05582
iter = 00116, #topics = 0009, #tables = 0557, gamma = 0.10000, alpha = 1.00000, likelihood = -6489.93487
